User_ID,User_Name,Join_Date,Last_Login,Monthly_Price,Watch_Hours,Favorite_Genre,Active_Devices,Profile_Count,Parental_Controls,Total_Movies_Watched,Total_Series_Watched,Country,Payment_Method,Language_Preference,Recommended_Content_Count,Average_Rating_Given,Has_Downloaded_Content,Membership_Status,Loyalty_Points,First_Device_Used,Age_Group,Primary_Watch_Time
9385,Lynn,20-08-2024,12-03-2024,7.99,200,Drama,3,2,NO,453,172,Canada,PayPal,English,1,4.4,YES,Expired,1072,Tablet,55+,Morning
2482,Courtney,26-03-2023,29-11-2024,7.99,178,Action,2,2,YES,378,117,India,Credit Card,Hindi,63,4.8,YES,Paused,1784,Desktop,45-54,Evening
9017,Reginald,14-07-2024,12-11-2024,11.99,337,Documentary,2,2,YES,750,146,India,Credit Card,English,100,4.1,YES,Paused,3787,Desktop,35-44,Late Night
7001,Lori,08-08-2023,30-11-2024,11.99,24,Drama,4,4,NO,30,20,UK,Cryptocurrency,Hindi,98,3.9,NO,Expired,4477,Laptop,18-24,Afternoon
2942,Jaclyn,02-09-2023,30-11-2024,11.99,167,Sci-Fi,5,5,NO,127,138,UK,Credit Card,Mandarin,66,4.7,YES,Active,711,Smart TV,35-44,Evening
8833,Cheryl,06-07-2024,12-11-2024,7.99,289,Drama,5,2,NO,216,162,France,PayPal,Hindi,99,3.7,YES,Expired,3711,Smart TV,55+,Late Night
8079,Jennifer,07-07-2023,13-12-2024,7.99,450,Action,1,2,YES,12,133,Canada,Debit Card,Hindi,100,3.4,NO,Active,2534,Tablet,35-44,Afternoon
3797,Jennifer,06-04-2024,17-12-2024,11.99,165,Sci-Fi,5,5,NO,421,3,USA,Cryptocurrency,English,96,4.5,YES,Expired,2624,Desktop,55+,Evening
7268,Deborah,05-08-2023,17-12-2024,15.99,391,Action,2,2,NO,988,82,USA,PayPal,German,73,3,YES,Expired,3617,Smart TV,18-24,Morning
9803,Tina,14-07-2024,23-11-2024,11.99,318,Drama,2,1,NO,376,44,USA,Cryptocurrency,Mandarin,42,3.9,NO,Expired,3078,Tablet,25-34,Morning
2165,Allison,22-06-2024,29-11-2024,15.99,157,Documentary,2,2,NO,542,80,Australia,PayPal,English,53,4.2,NO,Active,164,Smart TV,35-44,Evening
1528,Sara,01-10-2023,19-11-2024,11.99,25,Drama,3,5,YES,232,196,UK,Debit Card,Spanish,48,3.2,NO,Paused,2805,Smart TV,18-24,Morning
5978,Joel,04-12-2023,12-09-2024,11.99,112,Drama,3,4,YES,505,118,UK,PayPal,English,81,3.9,NO,Active,3848,Desktop,25-34,Afternoon
5967,Diana,05-12-2023,14-12-2024,11.99,479,Action,2,5,NO,394,35,Australia,Cryptocurrency,Mandarin,93,3.7,NO,Active,836,Desktop,25-34,Late Night
4254,James,31-07-2023,18-12-2024,11.99,233,Romance,1,2,YES,769,132,India,PayPal,Hindi,82,4.3,YES,Paused,2761,Laptop,18-24,Morning
2186,Jeffrey,27-11-2024,18-12-2024,7.99,44,Drama,4,4,NO,89,90,India,Debit Card,French,48,5,YES,Active,4633,Tablet,35-44,Late Night
7644,Christian,12-08-2024,15-12-2024,15.99,456,Action,2,3,YES,240,83,Canada,Credit Card,Hindi,76,4,NO,Active,4260,Smart TV,18-24,Late Night
5897,Hunter,09-12-2023,12-06-2024,7.99,486,Drama,3,2,NO,181,15,Germany,Credit Card,German,0,4.2,NO,Expired,447,Tablet,18-24,Morning
7465,Shane,11-11-2024,12-01-2024,11.99,308,Action,4,3,YES,284,81,Australia,Credit Card,Spanish,92,3.7,YES,Expired,1298,Tablet,18-24,Afternoon
3724,Brittany,28-06-2024,12-02-2024,7.99,161,Romance,3,5,NO,698,77,Canada,PayPal,Spanish,32,3.7,NO,Active,3445,Laptop,45-54,Afternoon
2914,Erica,07-07-2023,14-12-2024,15.99,316,Comedy,3,1,NO,734,21,Canada,Credit Card,Hindi,65,4.6,NO,Expired,3039,Smart TV,55+,Late Night
4110,Justin,27-01-2024,26-11-2024,11.99,133,Drama,5,4,NO,951,86,UK,PayPal,German,88,4.4,NO,Paused,3815,Smart TV,45-54,Evening
6944,Sarah,28-05-2024,30-11-2024,15.99,270,Comedy,3,6,NO,271,5,UK,Credit Card,Spanish,41,3.5,NO,Cancelled,1135,Laptop,18-24,Late Night
3639,Lindsay,21-07-2023,22-11-2024,11.99,85,Horror,3,1,YES,851,48,USA,Cryptocurrency,French,45,4.6,NO,Expired,2706,Tablet,35-44,Evening
8416,Rachel,28-04-2023,29-11-2024,11.99,65,Drama,2,3,YES,302,6,UK,PayPal,Hindi,81,3.5,YES,Active,3828,Tablet,18-24,Evening
7753,David,12-09-2024,13-12-2024,7.99,393,Drama,3,3,NO,829,117,USA,Credit Card,Hindi,65,4.9,YES,Cancelled,4409,Smart TV,35-44,Afternoon
9528,Breanna,16-02-2023,12-12-2024,11.99,181,Action,5,5,NO,860,148,USA,Debit Card,Mandarin,3,4.3,YES,Paused,433,Tablet,18-24,Afternoon
2960,James,12-03-2023,12-09-2024,11.99,416,Sci-Fi,5,4,YES,964,187,USA,Cryptocurrency,French,6,3.2,NO,Cancelled,2554,Smart TV,35-44,Late Night
1090,Hector,17-05-2024,29-11-2024,15.99,243,Sci-Fi,3,2,NO,40,52,Canada,Cryptocurrency,English,4,4,YES,Cancelled,1348,Desktop,25-34,Morning
2410,Jennifer,12-11-2024,12-08-2024,11.99,381,Romance,2,3,YES,568,62,Germany,Debit Card,Mandarin,50,4.8,NO,Cancelled,1375,Laptop,25-34,Late Night
1575,James,10-04-2023,12-11-2024,11.99,71,Comedy,5,4,YES,666,100,Australia,Credit Card,Mandarin,97,3.1,NO,Expired,3630,Desktop,45-54,Late Night
9259,Dale,14-08-2024,12-07-2024,11.99,219,Horror,4,1,YES,318,37,France,Cryptocurrency,Spanish,69,3.9,YES,Active,1457,Laptop,45-54,Late Night
2170,Lisa,11-07-2023,15-12-2024,15.99,335,Action,2,4,NO,609,181,Canada,PayPal,Hindi,81,4.7,YES,Expired,3332,Laptop,18-24,Late Night
2237,Anthony,06-08-2023,18-12-2024,7.99,435,Comedy,2,1,NO,163,69,India,PayPal,German,24,4.8,YES,Paused,3815,Laptop,35-44,Afternoon
2697,Christine,05-10-2024,12-09-2024,15.99,423,Drama,4,3,NO,648,46,USA,Debit Card,Spanish,0,4.5,NO,Expired,3859,Smartphone,55+,Late Night
4488,Stephen,28-05-2023,12-05-2024,7.99,304,Romance,1,3,NO,975,10,Canada,PayPal,English,48,3.2,NO,Expired,3923,Smart TV,25-34,Late Night
5291,Marvin,24-02-2024,17-12-2024,11.99,455,Drama,3,6,YES,15,36,Germany,Debit Card,English,37,4.2,NO,Cancelled,4486,Tablet,18-24,Afternoon
6287,Jasmine,29-04-2023,30-11-2024,11.99,449,Documentary,1,2,YES,268,11,Canada,Debit Card,English,62,5,NO,Expired,993,Desktop,25-34,Evening
1953,Shannon,11-09-2023,23-11-2024,15.99,39,Drama,3,1,YES,791,3,Germany,Credit Card,Spanish,33,3.1,YES,Cancelled,631,Smart TV,25-34,Morning
3457,Kenneth,25-10-2024,19-11-2024,15.99,139,Comedy,2,1,NO,257,173,Australia,Debit Card,English,16,3.7,YES,Expired,214,Smart TV,25-34,Late Night
6504,Michelle,19-11-2023,18-12-2024,7.99,345,Sci-Fi,1,4,NO,767,66,Canada,Debit Card,Mandarin,70,3.8,NO,Expired,2327,Desktop,18-24,Late Night
7463,Ethan,15-09-2023,12-06-2024,11.99,500,Documentary,3,5,YES,362,38,France,Debit Card,Hindi,100,4,NO,Paused,3679,Smart TV,55+,Evening
3898,Charles,03-07-2024,28-11-2024,11.99,365,Comedy,5,5,YES,779,113,UK,PayPal,German,65,4.2,NO,Expired,2238,Smartphone,55+,Afternoon
8481,Stephanie,16-10-2024,12-08-2024,7.99,479,Romance,4,5,NO,159,136,Canada,Cryptocurrency,German,7,4.2,YES,Expired,3655,Smart TV,18-24,Evening
7810,Robert,24-09-2023,12-07-2024,7.99,63,Horror,4,2,YES,104,72,France,Cryptocurrency,Mandarin,17,4.9,YES,Cancelled,1587,Laptop,18-24,Afternoon
6534,Larry,04-05-2023,12-11-2024,11.99,104,Documentary,2,6,NO,570,29,UK,PayPal,German,56,3.9,YES,Active,4501,Desktop,35-44,Late Night
6025,Andrew,15-12-2023,25-11-2024,15.99,380,Horror,5,5,YES,112,149,Australia,Cryptocurrency,Mandarin,74,3.4,YES,Active,1910,Tablet,45-54,Morning
5825,Michele,02-12-2024,13-12-2024,7.99,500,Drama,5,4,YES,568,151,Germany,Cryptocurrency,French,11,3.6,NO,Active,2731,Smartphone,45-54,Late Night
1185,Victor,30-01-2023,15-12-2024,15.99,247,Romance,2,2,NO,943,42,UK,PayPal,Spanish,85,3.5,YES,Expired,4517,Smartphone,35-44,Evening
4392,Craig,19-02-2023,12-05-2024,11.99,486,Sci-Fi,2,6,NO,887,128,USA,Credit Card,German,59,4.4,NO,Active,1238,Laptop,35-44,Morning
5785,William,03-10-2024,19-11-2024,7.99,220,Action,2,1,NO,998,187,India,Debit Card,English,17,4.4,NO,Expired,1786,Smart TV,55+,Morning
4718,Stephanie,21-09-2023,25-11-2024,15.99,21,Drama,5,1,YES,484,112,India,Credit Card,Hindi,88,3.5,YES,Cancelled,1683,Tablet,55+,Morning
3992,John,25-08-2024,25-11-2024,11.99,417,Action,2,5,YES,458,145,Germany,Debit Card,Spanish,91,3.3,YES,Active,996,Laptop,25-34,Evening
6100,Desiree,24-06-2024,20-11-2024,11.99,191,Comedy,1,4,NO,925,124,Germany,Cryptocurrency,Hindi,37,4.1,NO,Expired,608,Smartphone,18-24,Evening
8495,Edward,01-09-2024,26-11-2024,7.99,460,Comedy,5,2,NO,559,136,France,Credit Card,German,58,3.6,NO,Active,4650,Desktop,55+,Morning
3083,Jason,09-05-2023,13-12-2024,7.99,413,Documentary,5,5,YES,895,3,USA,Credit Card,German,87,3.2,YES,Paused,1340,Laptop,35-44,Late Night
9936,Elizabeth,05-11-2023,17-12-2024,7.99,484,Action,1,6,YES,570,18,Germany,Credit Card,Hindi,5,4.6,YES,Expired,1821,Smartphone,25-34,Morning
2418,Nicole,09-04-2024,19-11-2024,15.99,227,Romance,1,4,YES,187,48,USA,Credit Card,French,6,3.4,YES,Paused,3020,Laptop,45-54,Evening
4089,Amy,12-08-2024,17-12-2024,11.99,313,Sci-Fi,5,6,YES,900,135,Canada,Debit Card,French,87,4.8,NO,Cancelled,1243,Smartphone,55+,Afternoon
8876,Leslie,17-04-2023,23-11-2024,11.99,491,Horror,2,3,YES,194,187,India,PayPal,French,44,4.4,YES,Expired,540,Smartphone,25-34,Afternoon
3959,Alicia,26-12-2023,16-12-2024,15.99,50,Sci-Fi,4,2,YES,155,115,USA,Debit Card,German,92,4.3,NO,Paused,2583,Desktop,45-54,Afternoon
2011,Donald,14-05-2023,12-04-2024,7.99,73,Romance,2,1,YES,184,172,India,Cryptocurrency,English,41,4.8,NO,Cancelled,3463,Smartphone,35-44,Morning
7896,Michael,19-06-2024,29-11-2024,11.99,139,Sci-Fi,4,5,YES,539,152,Canada,Debit Card,German,48,3.8,YES,Cancelled,4130,Desktop,35-44,Afternoon
5495,Grant,17-01-2024,29-11-2024,11.99,327,Documentary,2,6,YES,182,14,USA,Debit Card,French,90,3.4,NO,Paused,3918,Laptop,18-24,Late Night
6219,Michelle,22-07-2024,16-12-2024,11.99,206,Drama,4,1,NO,981,60,UK,PayPal,English,41,4.4,YES,Cancelled,4264,Desktop,25-34,Late Night
4458,Sydney,26-10-2023,20-11-2024,15.99,23,Sci-Fi,3,3,YES,489,7,India,Debit Card,Mandarin,54,4.5,YES,Expired,1485,Tablet,18-24,Evening
4115,Shawna,24-11-2024,24-11-2024,15.99,158,Comedy,1,5,YES,603,72,India,Credit Card,Hindi,88,3.3,NO,Active,3508,Smart TV,55+,Afternoon
6586,Allison,26-01-2023,15-12-2024,15.99,459,Comedy,2,1,NO,445,153,France,PayPal,Hindi,13,4.2,NO,Cancelled,3433,Desktop,45-54,Evening
3985,Andrew,06-12-2024,12-12-2024,15.99,30,Documentary,4,6,NO,233,10,Germany,Cryptocurrency,Spanish,71,4.6,NO,Active,3610,Smartphone,45-54,Late Night
8501,Mark,04-08-2024,19-11-2024,11.99,42,Documentary,5,2,YES,464,171,USA,Cryptocurrency,English,88,4.6,YES,Paused,3307,Smart TV,18-24,Morning
4048,Nicole,06-02-2024,17-12-2024,11.99,242,Horror,3,1,NO,273,96,Germany,Credit Card,French,34,4.9,YES,Expired,868,Smart TV,18-24,Morning
4466,Matthew,10-06-2024,27-11-2024,11.99,25,Drama,5,2,NO,162,147,Germany,Debit Card,English,82,4.3,NO,Expired,4358,Smart TV,25-34,Late Night
5479,David,03-04-2023,12-08-2024,7.99,140,Romance,4,4,NO,218,5,India,PayPal,French,86,3.6,NO,Cancelled,4552,Desktop,55+,Late Night
2480,Shane,26-08-2023,17-12-2024,15.99,192,Comedy,5,3,NO,39,18,UK,Cryptocurrency,German,75,3.3,YES,Paused,3003,Desktop,18-24,Morning
6288,Kathryn,04-02-2024,12-11-2024,15.99,267,Romance,1,2,NO,107,140,Australia,PayPal,French,7,4.8,NO,Expired,783,Smart TV,25-34,Evening
9973,John,14-04-2023,15-12-2024,11.99,410,Romance,4,4,NO,513,52,Canada,Debit Card,French,19,4.7,NO,Active,3578,Smart TV,25-34,Late Night
6078,Kara,23-09-2024,15-12-2024,7.99,281,Comedy,4,5,NO,905,128,Germany,Cryptocurrency,German,70,4.3,NO,Cancelled,1952,Laptop,18-24,Evening
5362,Julie,03-07-2024,27-11-2024,15.99,478,Comedy,4,3,YES,551,96,UK,Cryptocurrency,Spanish,65,4.6,YES,Expired,860,Laptop,55+,Morning
1687,Joshua,19-04-2024,24-11-2024,7.99,44,Action,4,5,YES,190,193,France,PayPal,Hindi,13,3.1,NO,Paused,3,Laptop,18-24,Late Night
8986,Gary,12-01-2024,16-12-2024,15.99,250,Action,1,2,YES,69,35,Canada,Credit Card,German,13,3.3,YES,Active,1836,Smart TV,25-34,Evening
5994,Chelsea,21-10-2023,12-04-2024,7.99,225,Drama,5,5,NO,274,83,UK,Credit Card,German,45,3.9,NO,Paused,808,Smartphone,35-44,Afternoon
6293,John,16-09-2024,21-11-2024,15.99,473,Sci-Fi,4,4,NO,605,93,Germany,Debit Card,Mandarin,13,4.8,NO,Paused,2141,Desktop,35-44,Late Night
7558,Sandra,13-11-2024,12-08-2024,11.99,236,Sci-Fi,1,5,YES,225,94,Germany,Debit Card,English,61,3.7,NO,Expired,1254,Laptop,35-44,Evening
1805,Jennifer,02-04-2023,30-11-2024,11.99,349,Comedy,4,4,YES,386,195,USA,Cryptocurrency,German,59,4.6,NO,Expired,2864,Laptop,35-44,Late Night
1661,Margaret,16-04-2023,12-08-2024,15.99,139,Comedy,4,5,YES,442,110,Canada,Credit Card,Hindi,91,4.7,YES,Paused,4589,Smartphone,55+,Evening
8960,Jason,16-01-2024,12-02-2024,15.99,278,Romance,3,2,YES,382,25,UK,PayPal,French,72,4.4,NO,Paused,2932,Smartphone,55+,Afternoon
6131,Nichole,30-07-2024,17-12-2024,7.99,242,Horror,5,2,YES,156,166,France,Cryptocurrency,Hindi,53,5,NO,Expired,1697,Tablet,18-24,Late Night
4114,Eric,30-11-2023,14-12-2024,11.99,251,Horror,5,6,YES,687,160,India,Debit Card,English,88,4.5,NO,Cancelled,1411,Tablet,18-24,Evening
4833,Nathan,13-04-2024,12-10-2024,7.99,268,Drama,4,4,YES,778,122,Canada,Credit Card,Hindi,12,3.8,YES,Active,3437,Laptop,25-34,Evening
2401,Rachel,10-06-2024,12-02-2024,7.99,322,Comedy,4,6,NO,616,45,Germany,PayPal,Spanish,22,4.9,YES,Active,4509,Smart TV,35-44,Evening
1037,Natalie,25-06-2023,30-11-2024,7.99,356,Documentary,3,3,YES,314,50,Canada,Credit Card,Mandarin,7,4.9,YES,Paused,3165,Smart TV,25-34,Morning
2675,Chad,18-02-2023,12-04-2024,15.99,28,Documentary,2,1,YES,666,65,France,PayPal,German,21,4.3,NO,Paused,2538,Desktop,18-24,Late Night
1665,Megan,28-02-2024,17-12-2024,11.99,43,Comedy,5,2,NO,767,83,Australia,Cryptocurrency,German,58,3,YES,Cancelled,245,Desktop,35-44,Afternoon
5671,Martin,27-05-2023,29-11-2024,11.99,391,Drama,3,3,YES,811,3,USA,PayPal,French,17,4.2,NO,Cancelled,1364,Smart TV,35-44,Morning
5153,Ryan,26-06-2024,18-12-2024,7.99,300,Sci-Fi,1,4,YES,413,154,Canada,PayPal,French,64,4.1,NO,Active,732,Desktop,55+,Evening
1114,Angela,01-02-2023,15-12-2024,11.99,75,Horror,3,3,NO,324,175,USA,Debit Card,German,18,3.3,NO,Paused,4976,Tablet,45-54,Evening
6180,Chad,08-09-2024,12-02-2024,11.99,154,Romance,1,5,YES,52,108,Germany,Credit Card,German,94,4.1,NO,Cancelled,4176,Tablet,18-24,Late Night
8237,Mary,19-05-2023,12-07-2024,7.99,179,Comedy,2,6,NO,680,50,USA,Credit Card,English,52,3.4,NO,Active,2919,Smartphone,25-34,Late Night
9500,Marissa,13-09-2023,12-10-2024,11.99,147,Documentary,1,1,YES,780,76,USA,Credit Card,Mandarin,21,4.4,YES,Cancelled,3081,Tablet,25-34,Late Night
7476,Patrick,16-06-2023,27-11-2024,11.99,235,Horror,3,1,YES,569,176,France,Debit Card,French,18,3.8,YES,Active,3138,Desktop,35-44,Afternoon
9908,Kelly,01-03-2023,12-04-2024,11.99,390,Romance,3,1,NO,256,183,Germany,Credit Card,German,89,3.2,YES,Expired,1180,Smart TV,45-54,Evening
1534,Mary,22-07-2024,18-12-2024,7.99,116,Action,1,4,NO,799,137,USA,Credit Card,Mandarin,78,4.6,YES,Expired,4518,Desktop,55+,Evening
4613,Cynthia,03-03-2023,12-04-2024,15.99,492,Action,1,2,NO,237,55,Australia,Cryptocurrency,Mandarin,15,4.9,YES,Active,3843,Smartphone,35-44,Evening
5063,Jasmine,06-04-2024,22-11-2024,7.99,159,Action,4,5,YES,138,3,Germany,Debit Card,Hindi,12,3.9,YES,Cancelled,3604,Laptop,25-34,Morning
4548,Sarah,06-08-2023,20-11-2024,7.99,279,Romance,4,6,NO,636,176,France,Cryptocurrency,French,32,3.7,YES,Paused,4445,Smartphone,25-34,Afternoon
7556,Adam,17-07-2024,26-11-2024,15.99,386,Action,2,6,YES,461,178,USA,Cryptocurrency,Hindi,79,3.7,NO,Paused,1587,Tablet,35-44,Afternoon
1846,Mason,21-06-2024,12-07-2024,15.99,332,Sci-Fi,1,6,NO,20,128,Australia,Credit Card,English,50,5,NO,Expired,4400,Smart TV,45-54,Late Night
7088,Amy,01-01-2024,21-11-2024,11.99,176,Documentary,5,5,YES,276,138,Australia,PayPal,Spanish,56,4.7,NO,Cancelled,2891,Smartphone,18-24,Morning
1179,Craig,06-07-2024,18-12-2024,11.99,221,Romance,4,1,YES,603,141,Germany,Cryptocurrency,Hindi,44,3.3,YES,Expired,1363,Smartphone,35-44,Afternoon
2190,Lindsay,31-12-2023,12-05-2024,7.99,263,Horror,4,1,YES,799,14,USA,Credit Card,Mandarin,32,3.3,NO,Active,2323,Smart TV,55+,Evening
2847,Charles,23-09-2023,27-11-2024,15.99,222,Documentary,1,3,NO,785,147,France,Credit Card,Mandarin,21,4.8,YES,Active,4291,Smart TV,45-54,Morning
6570,Joseph,12-08-2024,12-12-2024,11.99,39,Romance,5,3,YES,28,189,Canada,Credit Card,French,26,4.6,YES,Paused,4938,Smartphone,55+,Evening
1149,Michael,29-05-2023,28-11-2024,11.99,445,Action,3,2,YES,637,14,USA,Debit Card,French,50,3.2,YES,Cancelled,913,Desktop,45-54,Late Night
1336,James,25-04-2024,12-10-2024,11.99,164,Sci-Fi,3,3,YES,79,130,Canada,PayPal,French,47,3.9,NO,Paused,3925,Laptop,55+,Morning
6956,Brandon,21-02-2024,24-11-2024,15.99,101,Sci-Fi,5,1,YES,175,125,India,Debit Card,Mandarin,44,3.6,YES,Active,2517,Laptop,55+,Evening
7015,Jaclyn,10-02-2024,12-09-2024,11.99,424,Drama,1,3,YES,684,127,Germany,Cryptocurrency,Mandarin,97,4.6,NO,Paused,2070,Laptop,25-34,Late Night
4104,Alvin,22-07-2023,20-11-2024,15.99,182,Sci-Fi,4,5,NO,247,197,USA,Cryptocurrency,French,90,4.7,NO,Expired,4726,Laptop,35-44,Evening
9413,Megan,27-08-2023,12-03-2024,15.99,115,Sci-Fi,2,3,YES,741,68,USA,Cryptocurrency,Hindi,30,5,YES,Active,1536,Smartphone,35-44,Morning
8300,Carolyn,24-04-2024,13-12-2024,15.99,33,Documentary,1,4,NO,623,53,Canada,Credit Card,English,17,3.5,NO,Active,2113,Desktop,55+,Afternoon
5126,Christopher,05-06-2024,12-03-2024,7.99,259,Drama,1,1,YES,327,76,UK,PayPal,French,9,4.3,YES,Active,428,Tablet,25-34,Afternoon
1754,Patricia,13-06-2024,20-11-2024,15.99,309,Romance,5,6,NO,760,72,France,Credit Card,French,91,4.8,YES,Active,2336,Smart TV,45-54,Afternoon
7089,Richard,03-03-2023,12-11-2024,7.99,367,Romance,1,3,NO,522,10,USA,PayPal,Mandarin,70,3.8,NO,Active,2344,Desktop,25-34,Morning
1697,Tiffany,21-09-2023,27-11-2024,7.99,472,Action,5,2,YES,76,157,USA,Debit Card,French,6,3.1,YES,Paused,1351,Laptop,55+,Afternoon
4768,Thomas,12-04-2023,23-11-2024,15.99,449,Documentary,5,4,NO,61,61,Germany,Debit Card,French,88,3.7,YES,Paused,165,Tablet,45-54,Afternoon
4205,Daniel,14-12-2023,12-06-2024,15.99,302,Comedy,4,4,YES,800,101,USA,Cryptocurrency,English,89,4.3,NO,Paused,3411,Desktop,55+,Evening
8844,Ashley,24-09-2024,18-12-2024,7.99,70,Sci-Fi,3,6,YES,226,104,USA,Debit Card,German,59,3.3,YES,Expired,615,Laptop,45-54,Late Night
1103,Lindsey,05-08-2023,12-02-2024,7.99,157,Sci-Fi,2,1,NO,792,141,Canada,Credit Card,Spanish,18,4.2,NO,Expired,1538,Smartphone,55+,Afternoon
2180,Yvonne,16-04-2023,24-11-2024,7.99,17,Horror,5,5,NO,498,67,UK,PayPal,Mandarin,67,3,YES,Paused,1835,Smart TV,35-44,Late Night
6607,Gene,13-01-2023,12-02-2024,15.99,173,Drama,1,3,YES,950,163,France,Debit Card,French,96,4.9,YES,Active,3515,Smart TV,35-44,Late Night
7949,Phyllis,01-11-2023,21-11-2024,11.99,301,Comedy,5,4,NO,906,141,Australia,Credit Card,Hindi,56,4.5,YES,Cancelled,1657,Desktop,35-44,Afternoon
5337,Travis,16-08-2024,28-11-2024,7.99,357,Horror,2,4,YES,245,116,France,Cryptocurrency,Mandarin,71,4.2,YES,Active,2209,Smartphone,18-24,Late Night
8477,Aaron,18-07-2023,12-02-2024,7.99,48,Drama,4,2,NO,33,7,USA,PayPal,German,13,4.8,YES,Paused,1327,Smart TV,45-54,Morning
7673,Nina,18-08-2023,22-11-2024,7.99,351,Action,4,2,NO,70,41,Germany,Cryptocurrency,Spanish,78,3.7,NO,Expired,4337,Smartphone,55+,Evening
6113,Stacy,11-06-2023,14-12-2024,11.99,491,Comedy,3,4,YES,779,86,UK,Cryptocurrency,Hindi,85,4.7,YES,Active,398,Laptop,55+,Evening
7457,Madison,04-12-2023,29-11-2024,11.99,164,Sci-Fi,2,1,YES,536,150,UK,Debit Card,Mandarin,7,3.2,YES,Expired,1508,Smartphone,45-54,Morning
6639,Victoria,18-12-2023,18-12-2024,7.99,304,Action,1,6,YES,902,20,Germany,PayPal,Mandarin,62,3.9,YES,Cancelled,249,Desktop,35-44,Evening
5220,Justin,13-08-2023,12-08-2024,7.99,166,Horror,2,3,YES,493,168,USA,PayPal,English,55,3.4,YES,Cancelled,954,Laptop,18-24,Evening
6970,Tammy,17-12-2024,12-05-2024,7.99,225,Romance,3,3,YES,589,103,Canada,Credit Card,Hindi,93,3.2,YES,Cancelled,3313,Smart TV,35-44,Morning
6705,Joshua,28-09-2024,12-09-2024,7.99,163,Romance,2,6,YES,206,132,Germany,Debit Card,Hindi,63,3.5,YES,Cancelled,1790,Desktop,35-44,Evening
2477,Sara,13-03-2023,26-11-2024,15.99,419,Sci-Fi,2,6,YES,752,21,USA,Debit Card,Hindi,94,3.9,NO,Paused,2864,Desktop,35-44,Afternoon
6236,Benjamin,26-02-2023,22-11-2024,11.99,293,Action,2,3,NO,514,68,India,Credit Card,Mandarin,4,4.7,NO,Paused,1872,Tablet,25-34,Late Night
4079,Kristen,16-01-2023,15-12-2024,7.99,171,Horror,3,6,YES,858,58,Germany,Debit Card,German,21,4.5,YES,Paused,2521,Smartphone,45-54,Afternoon
7927,Erika,01-11-2023,20-11-2024,7.99,438,Documentary,4,3,NO,970,59,Germany,Credit Card,Spanish,78,4.6,YES,Expired,4426,Tablet,55+,Late Night
5059,Robert,09-03-2024,27-11-2024,11.99,247,Comedy,4,4,NO,510,87,Australia,Debit Card,Mandarin,99,3.5,NO,Paused,3100,Smart TV,45-54,Afternoon
4210,Paul,29-11-2023,26-11-2024,11.99,85,Horror,1,2,NO,770,132,UK,Debit Card,Spanish,99,4.4,NO,Cancelled,4273,Tablet,35-44,Morning
5054,Robert,01-11-2023,30-11-2024,11.99,203,Documentary,5,2,NO,903,19,Canada,Credit Card,Hindi,76,4.6,NO,Cancelled,1254,Laptop,45-54,Morning
5836,Bianca,08-08-2024,21-11-2024,15.99,219,Sci-Fi,1,5,YES,347,55,France,Cryptocurrency,Mandarin,64,4.6,YES,Active,4817,Smart TV,35-44,Evening
8612,Joseph,22-02-2024,18-12-2024,7.99,285,Comedy,5,5,NO,600,109,Germany,Cryptocurrency,Mandarin,76,4,NO,Cancelled,2330,Smartphone,25-34,Morning
7445,Lauren,19-11-2023,23-11-2024,15.99,115,Horror,2,6,YES,583,127,USA,Credit Card,English,0,3.6,NO,Expired,244,Desktop,35-44,Late Night
6135,Carol,10-10-2024,21-11-2024,7.99,322,Drama,1,5,YES,446,114,Australia,Credit Card,English,84,4.5,YES,Active,1539,Tablet,25-34,Late Night
3168,Alicia,04-07-2024,21-11-2024,7.99,348,Action,2,2,YES,797,81,Australia,PayPal,Spanish,12,5,YES,Expired,2657,Smart TV,45-54,Morning
2981,Laura,05-07-2024,12-03-2024,11.99,482,Sci-Fi,5,2,YES,665,96,France,Debit Card,Spanish,24,4.7,YES,Expired,4851,Smartphone,18-24,Afternoon
7739,Ryan,03-12-2023,12-11-2024,7.99,384,Sci-Fi,4,3,YES,188,140,France,Cryptocurrency,French,78,3.9,NO,Active,2341,Smartphone,25-34,Afternoon
5905,Brian,03-06-2024,12-09-2024,15.99,178,Comedy,5,5,NO,489,6,India,PayPal,Spanish,72,4.5,NO,Active,3356,Tablet,55+,Late Night
1443,Sandra,21-06-2023,17-12-2024,11.99,91,Drama,1,2,NO,377,14,USA,Credit Card,German,53,4.6,NO,Cancelled,228,Tablet,55+,Late Night
6181,Krista,12-01-2024,12-05-2024,11.99,175,Horror,4,3,YES,424,125,UK,Credit Card,French,13,4.7,YES,Active,2821,Smart TV,35-44,Evening
8406,Jeremiah,19-11-2023,14-12-2024,11.99,187,Action,5,5,YES,491,197,UK,PayPal,French,54,3.3,YES,Expired,4380,Smartphone,35-44,Late Night
5389,Leon,27-05-2024,29-11-2024,11.99,352,Drama,4,1,NO,521,128,Germany,Cryptocurrency,English,59,4.6,YES,Active,2131,Desktop,45-54,Afternoon
4586,Tracey,22-10-2023,12-01-2024,7.99,448,Action,3,4,YES,506,193,Germany,Debit Card,Spanish,79,4.3,NO,Paused,3589,Smart TV,25-34,Late Night
